"","catalogNumber","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Species","Genus","Subfamily","Family","Sex","Collection"
"66","UCSB_IZC00010508_R",0.492384431010141,0.291408454653439,0.0120016137020033,-0.161075669625211,-0.358962231658376,-0.430819649646243,-0.0511352918721659,0.0514710554147596,0.154727288021655,0.203511940731935,0.194644934675064,0.139800357152581,0.146707925803848,0.0347829935723476,0.0232060327664506,-0.168599716924954,-0.259129644321072,-0.314924823456199,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"67","UCSB_IZC00010536_L",0.482975703274931,0.309840929170354,0.013803308795489,-0.149131486789554,-0.360074102582944,-0.422292667168162,-0.056917864551121,0.0414143806943248,0.140381799156683,0.217175773982798,0.208813645084206,0.136995679935625,0.143546306372992,0.0250649325821384,0.0237474762055456,-0.171123798603775,-0.265630415277962,-0.318589600281568,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"68","UCSB_IZC00010536_R",0.494276052674511,0.304148546114516,0.00954714022095475,-0.149794198500004,-0.357776847114384,-0.427253318365073,-0.0569232116901048,0.0399386499724637,0.143837186687122,0.216679856046092,0.200232343165378,0.136471379950176,0.141475304319438,0.0274463269468004,0.0210330125309959,-0.167965378815628,-0.261003146202354,-0.314369697940898,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"69","UCSB_IZC00010537_L",0.48603229215914,0.300060353523243,-0.00776605164134447,-0.162399211739249,-0.356636693709179,-0.42399260701095,-0.0428594905307303,0.0522106442505656,0.155350764698504,0.204497135208581,0.195846475880691,0.137856627657491,0.145528763805523,0.0347880147574758,0.0291141294151033,-0.157459905736981,-0.269066723936509,-0.321104517051376,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"70","UCSB_IZC00010537_R",0.482235350045945,0.303008326721254,-0.00206772152479702,-0.163836984338997,-0.356854743267579,-0.425614618633659,-0.0436007410682222,0.0519055311663421,0.154825600899714,0.198405066838354,0.204702117050329,0.137128232969102,0.143406720617562,0.0373134635947336,0.0270770809550809,-0.162595440788391,-0.265884515569861,-0.319552725666911,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"71","UCSB_IZC00010546_L",0.453711527677084,0.36988700871498,-0.131552668550606,-0.211141934618698,-0.350342214015358,-0.431894772429555,0.024212453460498,0.0903065673826978,0.186814032378957,0.123183881115033,0.216780738765044,0.0931797159647844,0.127886910762878,0.0519180576448525,0.067693874021628,-0.118918119521099,-0.250762317915678,-0.310962740837444,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"72","UCSB_IZC00010546_R",0.447556379488437,0.370197488204198,-0.122040221725044,-0.219230545028947,-0.35302258293092,-0.426454650988003,0.0276143445755125,0.0899723942678441,0.185407394136925,0.12484505697368,0.217409236015693,0.0969799038469525,0.128112891903026,0.0558580737558535,0.0653063115434825,-0.11805980573921,-0.254600468404701,-0.315851199894777,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"73","UCSB_IZC00010554_L",0.483118670122521,0.292585276021144,0.00124625066803176,-0.154204488176325,-0.366793151614307,-0.444277793829137,-0.0410980675914466,0.0548138919917198,0.1746094124078,0.181267937885649,0.189967199517169,0.143803021600598,0.14978027099182,0.0369752920217499,0.0242209399702454,-0.169121183995299,-0.253283979662323,-0.303609498329609,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"74","UCSB_IZC00010554_R",0.476486401018775,0.296443174824609,0.0138806693207031,-0.147341834887197,-0.355164894218535,-0.468479859911566,-0.0404576713441928,0.0558732590796828,0.168760756117723,0.178194429639209,0.190007428802633,0.144791094111847,0.151668305695431,0.0412686658276532,0.010569020052795,-0.168093439154693,-0.247844311279879,-0.300561193694997,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"75","UCSB_IZC00010556_L",0.476109079710001,0.304211496170454,0.00348203651832937,-0.160226970109808,-0.360613051831318,-0.437194770263549,-0.046351823376758,0.0605377401278911,0.160046263054759,0.189136850045929,0.199866457111863,0.139613072853189,0.148204101546542,0.0327204093268675,0.0279069147332269,-0.167222364761466,-0.25897302933663,-0.311252411519522,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"76","UCSB_IZC00010556_R",0.476026850708205,0.301079471323983,0.00481354073659668,-0.15638786480813,-0.354161334274632,-0.455222108288367,-0.040897694191326,0.0649576375643163,0.159791501229353,0.187764721492355,0.18932453954081,0.14049949113121,0.149494379446763,0.0397690512314032,0.0189377441234404,-0.161470439076848,-0.252859494045763,-0.31145999384337,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"77","UCSB_IZC00010847_L",0.473069247635301,0.292313892067608,0.00758046553748163,-0.175712009771456,-0.356787485660866,-0.428549282411449,-0.0343236015211872,0.0575866309535756,0.164822143170994,0.195203571898475,0.197496331459513,0.143974043976687,0.143723643565892,0.0435459417356673,0.0320875240761403,-0.159548973487528,-0.265921226333363,-0.330560856891482,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"78","UCSB_IZC00010847_R",0.471741050888395,0.295917130673768,0.0113519823895234,-0.179628896528672,-0.351073452488132,-0.431167353899033,-0.0381940043392585,0.058492970211086,0.162560573092322,0.193652457091998,0.198373821028877,0.146883209396518,0.14444572072203,0.0453852141783857,0.0257797067704358,-0.158559501524044,-0.265250301206101,-0.3307103264581,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"79","UCSB_IZC00010881_L",0.465976022677487,0.285300867045405,0.0309479711270405,-0.147929818220198,-0.344974629056435,-0.450926110288058,-0.042992204679067,0.0482897698461065,0.15630813154772,0.19671896078395,0.201797219238567,0.157379203120786,0.162067086010706,0.0402343296181125,0.00689367778134918,-0.167464248267575,-0.271171682532013,-0.326454545753882,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"80","UCSB_IZC00010881_R",0.462103174388914,0.283858154207484,0.0328452444328184,-0.157215296850321,-0.348625958213225,-0.436900648732894,-0.0466898510989218,0.0511457258857462,0.1594794559804,0.201125743732088,0.201640242139944,0.162159341081111,0.160759652922566,0.0377580642317128,0.0164842242823225,-0.171563566415114,-0.274519256496027,-0.333844445478602,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"81","UCSB_IZC00010896_L",0.478412256840078,0.317403782087349,-0.101119677219324,-0.179883427313738,-0.348245782286723,-0.412514056853877,-0.0393931295381014,0.0838874902725829,0.201452544011754,0.151724137124698,0.205809545518376,0.121804755259918,0.151322626638017,0.0490295474327219,0.0600410627613966,-0.170658845905923,-0.263126157663192,-0.305946671166012,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"82","UCSB_IZC00010896_R",0.479222188397941,0.315008632746894,-0.103254532274093,-0.178992754132005,-0.348655334990062,-0.410756273268974,-0.0360049067765051,0.0821522210894542,0.201280759207351,0.157464762081685,0.203294148815648,0.122311250318286,0.146463228179551,0.0482741574870204,0.0647644538542639,-0.165530390097208,-0.265750628120061,-0.311290982519184,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"83","UCSB_IZC00012184_L",0.468597814563911,0.30171899785783,-0.100819880331992,-0.174824274230297,-0.353012441456414,-0.408229517149378,-0.0324022297747072,0.0838907777660244,0.215080752755022,0.153581675281976,0.200247129387798,0.129862978294605,0.15973954447832,0.0529618191052544,0.0670519187167916,-0.176325131189678,-0.273097725844101,-0.314022208230964,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"84","UCSB_IZC00012184_R",0.468960610526766,0.30231451880316,-0.105136653763939,-0.176257690407826,-0.35264398463961,-0.405935717528672,-0.0324340421574616,0.0840560854779798,0.217076873689602,0.152019151131052,0.201036758279415,0.129373140414556,0.160414304012291,0.0504375565247127,0.0706452009168334,-0.176266302930438,-0.27419696498989,-0.313462843358534,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"85","UCSB_IZC00012193_L",0.481858209427796,0.31036101275168,-0.102062571199392,-0.189072621789203,-0.352352732182538,-0.41013171450152,-0.0319929062706332,0.0819984701832353,0.211394853580575,0.144883711095698,0.202642217287122,0.122121555583835,0.147472439160972,0.052695415223395,0.0629677292746899,-0.161028657364064,-0.264045316855309,-0.307709093406342,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"86","UCSB_IZC00012193_R",0.486199956230262,0.309389028291787,-0.101660868506647,-0.188799954728437,-0.342646080034177,-0.414603729032818,-0.0343674379158162,0.079916860619317,0.206572225076528,0.149091624005248,0.205480066114056,0.122065646164705,0.141931227539282,0.0519955533172855,0.0640937226585178,-0.161316078960017,-0.264531934450115,-0.308809826388964,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"87","UCSB_IZC00012195_L",0.470500932479706,0.306642569547947,-0.101629758513115,-0.179980509757701,-0.349235283252641,-0.415793368278738,-0.0393219875502235,0.0948293027991526,0.213988102525613,0.146762389805333,0.194719437770922,0.132650759137646,0.157203816911963,0.0515836102838976,0.0637014324726475,-0.167660900308839,-0.270182720212881,-0.30877782586069,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"88","UCSB_IZC00012195_R",0.471056576461249,0.301108381150098,-0.0985641221063571,-0.170094596651618,-0.343958591652528,-0.418020639761553,-0.0424728214895011,0.0939084672557629,0.207037346794448,0.14860442435382,0.20406166741768,0.135812610891926,0.156260051355233,0.0511280959738266,0.0610890705743411,-0.170310664432344,-0.271644927165556,-0.315000328968925,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"89","UCSB_IZC00012213_L",0.471532701840621,0.306965691139049,-0.0994955858226455,-0.174994270200608,-0.352906095070094,-0.411438989922965,-0.0277372466934043,0.0815001664701979,0.206573628259847,0.147272967638031,0.207699299377603,0.128437304983121,0.156937327600906,0.0420917405529738,0.0665531590520521,-0.163814256047837,-0.271150217718985,-0.314027325437866,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"90","UCSB_IZC00012213_R",0.470097683468644,0.300285400020422,-0.103555698407524,-0.177257380250755,-0.34387493971539,-0.413354637454553,-0.0356352246290256,0.088923530408247,0.214371266559935,0.151221359909173,0.201943902369901,0.131695544263708,0.15574944276536,0.051177875244246,0.0707611217823817,-0.173170560151149,-0.27301593395133,-0.316362752232289,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"91","UCSB_IZC00012216_L",0.475508894835157,0.301763095836833,-0.101568473231414,-0.177912374563175,-0.347756339450022,-0.407412610436443,-0.0428921379668393,0.0829850769662735,0.217284868009629,0.15519345274601,0.19976615509943,0.131538387281329,0.153525491719096,0.0526771442641043,0.0679788074011589,-0.177837547560892,-0.2708090401113,-0.312032850838938,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"92","UCSB_IZC00012216_R",0.476116713463868,0.305036073705794,-0.10381940415377,-0.177652188949592,-0.340498240730059,-0.40380217721366,-0.0481458353240165,0.0796158705318727,0.213149188669563,0.158828718028658,0.208234388915471,0.130221656004687,0.150553438759665,0.0551315480640403,0.0662130502297419,-0.180427951943605,-0.272231676884034,-0.316523171174622,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"93","UCSB_IZC00012219_L",0.465942276053411,0.296997973539542,-0.0984664332426899,-0.183344829636095,-0.345389440410304,-0.410041624518503,-0.0317269450845718,0.0919633496807083,0.214065673618502,0.148709311317913,0.201674282304979,0.134972515212951,0.159819639140781,0.0600995917353507,0.0637645373978165,-0.171915576739688,-0.277560646435439,-0.319563653934665,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"94","UCSB_IZC00012219_R",0.471449727170616,0.296345867237544,-0.100557730160858,-0.182155146404042,-0.343315253381572,-0.411965018134615,-0.0322154882543445,0.0902237244620559,0.212189317465216,0.150117111675881,0.203504129067231,0.132282086149968,0.15316796023401,0.0585431622065516,0.0663702974240185,-0.169120411234939,-0.273219016636615,-0.321645318886105,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"95","UCSB_IZC00012225_L",0.476058603287544,0.313156327657709,-0.112312031336948,-0.186109916250667,-0.353183333797561,-0.408868575681711,-0.0295561829540602,0.0890638439265226,0.211751265149173,0.144272135073894,0.196583756828397,0.128513536375947,0.153992880875262,0.052670324841811,0.0644894886772175,-0.169896243459606,-0.267144918694588,-0.303480960518335,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"96","UCSB_IZC00012225_R",0.478756295686556,0.309728363087364,-0.108226786673466,-0.178250602079929,-0.352281452725649,-0.407434896453989,-0.0307174061772298,0.086210992814308,0.202215492522033,0.150191544867602,0.200308188548234,0.130562834296124,0.156497351789268,0.0515279361968955,0.0593638861664701,-0.17249440136098,-0.271394300218624,-0.30456304028499,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"97","UCSB_IZC00012228_L",0.480947264615135,0.308439438381579,-0.0988135154709329,-0.190223343683642,-0.341127795351129,-0.417270157092175,-0.0372413798568187,0.0824409640505845,0.212848524407399,0.140579285664145,0.206093744554458,0.123192992086136,0.155017397182257,0.0565992331127041,0.0577164368480516,-0.173881426699028,-0.26440869526726,-0.300908967481465,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"98","UCSB_IZC00012228_R",0.479240265394016,0.303260488798351,-0.0985220106284968,-0.185340044051857,-0.341884618936914,-0.416434895099523,-0.0369758928917991,0.0842073129269044,0.212449394489317,0.142361002357143,0.205883928937937,0.127579365174109,0.156898848662077,0.0530894705708863,0.0612745595335538,-0.176123533799263,-0.265974531819555,-0.30498910961689,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"99","UCSB_IZC00012232_L",0.470333520030098,0.306346323592361,-0.0917206517419608,-0.17328780442263,-0.345395061594393,-0.41450001865504,-0.0429506839381996,0.0869677439714962,0.204206632758267,0.148956146886375,0.206423831964532,0.135631258888756,0.16345062762737,0.0472086615548552,0.0569790756487958,-0.178410763102419,-0.274466773405023,-0.305772066063244,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"100","UCSB_IZC00012232_R",0.469410452155049,0.30484599846563,-0.0895742806582397,-0.172151408524329,-0.347176371335463,-0.412435957664593,-0.0442224608734045,0.0868226421098805,0.20448138632547,0.15425634053527,0.206448518488183,0.133238829802952,0.160032937681813,0.0486127748757222,0.0602669565195326,-0.177822247376531,-0.274804466448215,-0.310229644078725,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"101","UCSB_IZC00012237_L",0.477337009057296,0.306276332263847,-0.107501783449491,-0.179989920181827,-0.335405050510627,-0.413036340195313,-0.0381462334169361,0.0791989295037103,0.211267056929341,0.154577596854828,0.209092935076054,0.120928128791495,0.151706389087626,0.0569282673183534,0.0652912081215019,-0.171386336868706,-0.273302895709842,-0.313835292671308,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"102","UCSB_IZC00012237_R",0.476832315587412,0.306813073348536,-0.106101681680031,-0.18351497811988,-0.341913557594384,-0.40633057238899,-0.0328399261358157,0.0780340377377785,0.209021289245374,0.154292314813177,0.211465531453556,0.122266651363251,0.148132002136987,0.0562674351718851,0.0679677730358498,-0.17029567821893,-0.275989170466958,-0.314106859288819,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"103","UCSB_IZC00012240_L",0.473005195645295,0.316062846520153,-0.106652855159332,-0.191500384611013,-0.341142454814092,-0.398430610794536,-0.0367436560281645,0.0781124543558436,0.207289464885844,0.156050062640549,0.214898424244152,0.11862518188447,0.151269277678673,0.0582402486296568,0.0672673148548626,-0.177019813960477,-0.277837070520735,-0.311493625451153,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"104","UCSB_IZC00012240_R",0.473411778996479,0.315545978802015,-0.108405597723874,-0.181968766112824,-0.341234273328254,-0.398033208700446,-0.0406812692647624,0.0760604322123113,0.205304925119355,0.164155987677415,0.212620096444483,0.118856139993032,0.153211887327786,0.0554313214196819,0.0678092854628531,-0.1813538176775,-0.277241755511761,-0.313489145135991,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"105","UCSB_IZC00012323_L",0.401196460902086,0.28218605356393,-0.0283939221844435,-0.124245990089607,-0.328347872096261,-0.491882214221373,0.0188112804888007,0.0969066616549062,0.173769541981959,0.106711186128618,0.233984849655711,0.182036803855911,0.214042015168,0.0415445801513892,0.0150758582679437,-0.181346366880023,-0.296871583290808,-0.315177343056744,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"106","UCSB_IZC00012323_R",0.400418634843791,0.283238464189332,-0.0266638935910334,-0.117424588376011,-0.326548085555792,-0.493797615627461,0.0152925074357129,0.0929871192722041,0.172497457409257,0.107551883923639,0.24168102494396,0.180028808431974,0.21027130850964,0.0433098442922692,0.0134433625716252,-0.183072121126736,-0.298209649811031,-0.315004461735341,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"107","UCSB_IZC00012454_L",0.402826085827062,0.30333737313991,-0.0285573172869847,-0.110432317593351,-0.317643738106617,-0.499546740425724,0.00754301546495864,0.0873136378364563,0.155160001144289,0.114262996314855,0.247414721469929,0.176892348174089,0.205082853965014,0.0378575102206908,0.000966176511852389,-0.174947372983177,-0.292860825845097,-0.314668407828155,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"108","UCSB_IZC00012454_R",0.394938691635005,0.302882947828802,-0.0268002925788076,-0.111887361146318,-0.32023669014155,-0.502546373365438,0.0101238871397176,0.0896553624465918,0.163869828181995,0.10545407814953,0.247780109102282,0.179927901786541,0.207270507187814,0.0427063642958212,-0.000273951498609593,-0.177210621543153,-0.292059097915084,-0.313595289565145,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"109","UCSB_IZC00014665_L",0.485652794293674,0.320114342777892,-0.100308432107853,-0.183641426371555,-0.350945147191025,-0.412200118320301,-0.0368482010362593,0.0772891705964413,0.200887017358985,0.157386211285025,0.200470789355016,0.116154478668468,0.145092040478144,0.0485915600106804,0.0612250970752572,-0.166244586008214,-0.262419929527686,-0.30025566133669,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"110","UCSB_IZC00014665_R",0.486641497469404,0.318167028255947,-0.103325125169545,-0.182504900902203,-0.346756106795067,-0.41107243038244,-0.0365653660783084,0.0759271369823347,0.199488266619877,0.153541020452167,0.205452262175136,0.121736018074209,0.14632728506407,0.0477622926813215,0.0592352110507986,-0.168318625966229,-0.265072698515329,-0.300662765016145,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"111","UCSB_IZC00014677_L",0.465740272993156,0.304004364267572,-0.106164142815583,-0.18423679916696,-0.350321499078102,-0.417311458837762,-0.0283938154624958,0.0914554671707516,0.225227610929425,0.138475213257588,0.198130009327638,0.128164681974663,0.15749671150863,0.0562234201346077,0.0700850843900491,-0.170316390903006,-0.270334275635272,-0.307924454054897,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"112","UCSB_IZC00014677_R",0.470301654674114,0.312111167554904,-0.110671995635602,-0.189172155284582,-0.354307511663492,-0.403432266710094,-0.0312910648927665,0.0870744751732182,0.2193876967843,0.145664384147247,0.198896957739,0.126571652346121,0.155596130464878,0.0545230508656045,0.0697709451626218,-0.174104546740974,-0.269092178218158,-0.307826395766342,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"113","UCSB_IZC00014785_L",0.465167433360333,0.293265992297511,-0.0953188784004391,-0.181200067541824,-0.343856077286443,-0.408720510365222,-0.0326663539373202,0.0858593720661597,0.217469089807244,0.145598191679327,0.208362693079827,0.138217702240507,0.162510667270169,0.0556515782250805,0.0654644615516414,-0.178096863699158,-0.275283293567129,-0.322425136780263,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"114","UCSB_IZC00014785_R",0.452253683486347,0.301431377327638,-0.0955112299925047,-0.171285139592538,-0.337630871298062,-0.413889122489734,-0.0369125001922449,0.0888061418944546,0.212737660856644,0.158124865641161,0.201939691229157,0.14177863859303,0.168446468559384,0.0585680425597842,0.0596612157051578,-0.181288215770846,-0.279544973997212,-0.327685732519617,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"115","UCSB_IZC00014787_L",0.477896753977689,0.315330263061588,-0.107645871573494,-0.174884224570437,-0.348847160243456,-0.41146745638572,-0.0352988260660441,0.0823403521966676,0.202576169603205,0.158249764563195,0.197949203820415,0.125260032740839,0.151354455660582,0.0476778161217501,0.0611097171135021,-0.161465969463997,-0.267557677931927,-0.31257734262436,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"116","UCSB_IZC00014787_R",0.476030131946757,0.315817137529782,-0.104319729997582,-0.182121205534615,-0.33787652547457,-0.412751198334117,-0.0374564949072364,0.0810282586676891,0.201649626103893,0.162735870361182,0.200857603915886,0.127008096181158,0.146245967579062,0.0542447469502021,0.0622526954354536,-0.16879248246067,-0.271642172095439,-0.312910325866835,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"117","UCSB_IZC00014915_L",0.449499894531606,0.374798409236503,-0.05818095367914,-0.215286241050554,-0.412968605740724,-0.444364875838175,0.0479199929591484,0.077659097112191,0.18092328246914,0.0827341440356004,0.221684168319847,0.104586441593356,0.121771811186521,0.0263965524509117,0.0452194222007061,-0.0839682703892708,-0.239676961730282,-0.278747307667389,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"118","UCSB_IZC00014915_R",0.450857728265328,0.372354428569762,-0.0615723656427274,-0.205647136162282,-0.415011020656096,-0.44331374595647,0.0453238083818397,0.0762959052383479,0.180712397962297,0.0849492753832066,0.221484071118171,0.106955678317846,0.123742522981345,0.0234732168837384,0.0452483557925604,-0.0863025252691779,-0.241713195780974,-0.277837399426718,"Habropoda depressa","Habropoda","Anthophorinae","Apidae","Female","UCSB"
"119","UCSB_IZC00014978_L",0.473081794840394,0.3077167183877,-0.114840911687619,-0.183165041401353,-0.351685747001706,-0.414221527566533,-0.0309101223116675,0.0953798359607209,0.218645000780063,0.14303186483074,0.194052591155134,0.125167486269675,0.155621456070141,0.0581619509138436,0.0685381827789169,-0.175540104038103,-0.264403565130259,-0.304629862850092,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"120","UCSB_IZC00014978_R",0.468262338227695,0.314008988055629,-0.111143648467951,-0.17496150415934,-0.349263626903683,-0.417409625271472,-0.0306734448010043,0.0916798417930495,0.209500681527076,0.146780353963963,0.197116697538703,0.130907311734828,0.157247812468209,0.0561732666698612,0.060604127363046,-0.178468740607123,-0.265380960741958,-0.304979868389531,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"121","UCSB_IZC00015039_L",0.469914899585076,0.310586472067468,-0.103504241865151,-0.181393589108465,-0.341637642257988,-0.419202811218121,-0.0311483398429328,0.0890225248035565,0.207362727836555,0.149722760070115,0.200860009196587,0.125233537305739,0.157359941522975,0.054924822231291,0.0617770475500331,-0.169579689860952,-0.269336370223666,-0.310962057792122,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"122","UCSB_IZC00015039_R",0.466419315932956,0.306438189192893,-0.103896572595686,-0.187759841315886,-0.344336712588895,-0.413115314530548,-0.0296313731681412,0.0900453430316911,0.215836966041617,0.138223680369754,0.207363972536224,0.132212947934453,0.15723647991361,0.0540555171607738,0.067075541444659,-0.172837755347303,-0.272822998034836,-0.310507385977333,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"123","UCSB_IZC00016671_L",0.472363729116508,0.312566394916334,0.013320101690904,-0.160444939830431,-0.363872793296187,-0.449395459954744,-0.0401143521671411,0.0554306860383194,0.160146633486439,0.179322743754048,0.194703868037299,0.148492588977198,0.146273507749845,0.0356058029326125,0.0101888831007206,-0.155267147566911,-0.255245711042958,-0.304074535941854,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"124","UCSB_IZC00016671_R",0.47141354064379,0.307613144264824,0.0107895639197894,-0.150764778075446,-0.364873023937234,-0.445980356548687,-0.0411787386537259,0.0539112669717766,0.159069381414913,0.184942283792959,0.19432136703588,0.150234065771507,0.153085531614374,0.0319173406930443,0.0108346714978655,-0.157631092692738,-0.256931697759639,-0.310772469953251,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"125","UCSB_IZC00026242_L",0.478940029584382,0.29122323577311,0.00493762067242225,-0.171303063993336,-0.36112675904528,-0.43435902053665,-0.0341599794227161,0.0655452878288129,0.160302649139256,0.195516760384525,0.185707076249524,0.143395978196505,0.149726461602248,0.039448114462059,0.0307639403962368,-0.161899981246709,-0.265600555010237,-0.31705779503415,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"126","UCSB_IZC00026242_R",0.475355052689138,0.295880055010673,0.00383863781128033,-0.161908947247793,-0.360259112167944,-0.446741949149142,-0.0344517131033532,0.0677204752302098,0.160567500926933,0.191465361635671,0.186526396930465,0.138495532235559,0.149255679633459,0.0423371543335537,0.0258385361398177,-0.159494379900629,-0.261296735529587,-0.313127545478308,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"127","UCSB_IZC00028354_L",0.453142156744233,0.390951463081788,-0.0643086921162115,-0.206472318576748,-0.404968055301035,-0.444351990212586,0.0454135404927973,0.0754215373199847,0.155172358567776,0.0987453510710579,0.223951486308111,0.101654908816085,0.1210473897327,0.0231344313684548,0.0350331896881908,-0.0863933181455378,-0.237950271986537,-0.279223166852523,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"128","UCSB_IZC00028354_R",0.45123421821106,0.38475588389891,-0.0639725781524725,-0.20037046156372,-0.404900901794783,-0.450283684965815,0.0475367065016685,0.0760570796661214,0.159943738199031,0.0931536007546226,0.228648767633698,0.101577717925453,0.119071812492014,0.0226361834274156,0.0395805598451474,-0.0873825387817867,-0.23692300882484,-0.280363094471722,"Habropoda depressa","Habropoda","Anthophorinae","Apidae","Female","UCSB"
"129","UCSB_IZC00028371_L",0.450768787646709,0.373933465012737,-0.112751479323078,-0.19801323917095,-0.359001236488822,-0.429401636902777,0.0163189693861024,0.0778690413443689,0.180277328495709,0.122927779298606,0.228597690900858,0.100044415442555,0.131090104565284,0.0377935082619329,0.0606318311273265,-0.122684868900666,-0.251414631789583,-0.306985828906315,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
