<<<<<<< HEAD:R/data/WIP/LM_CVA.csv
"","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Genus"
"14",0.419773620399162,0.324876729827641,0.0325225084207634,-0.0971535051735914,-0.338988842778538,-0.483874569711268,-0.0280659955526499,0.0480142390360649,0.122895815532417,0.161058858729457,0.244571310178148,0.171394294159373,0.192615632279989,0.00158044762156626,-0.0233801542178229,-0.131742362209733,-0.28660419378544,-0.329493832755537,"Andrena"
"15",0.410203254364164,0.332640588490484,0.0485126480806521,-0.085975590277854,-0.341525813672533,-0.485507176863262,-0.0305819411773606,0.0390834819186197,0.113150549137091,0.172390840909831,0.252818206515009,0.173949075575795,0.185156353686612,-0.00751933968587731,-0.0231032185165149,-0.1269551780985,-0.288767953523323,-0.337968786863031,"Andrena"
"16",0.423792177304373,0.320498012129403,0.0316637268892698,-0.0944866118626519,-0.334819974634302,-0.481026539498537,-0.0340934950171978,0.0463419858914358,0.122130718798208,0.166988766387692,0.245677996879902,0.173756024008167,0.188940216690326,0.0013807495529819,-0.0216576818303256,-0.131979145328241,-0.288616460069216,-0.334490466291287,"Andrena"
"17",0.417983649711357,0.326013619751548,0.0342113393004884,-0.0958082955018975,-0.338516987925708,-0.476159294669686,-0.0347810227991531,0.0443595644157741,0.122697427717275,0.164843983310063,0.252797321260796,0.173262628379559,0.187098607290771,0.00138728170639459,-0.0210956570792081,-0.132866806594186,-0.289215581244132,-0.336211777030058,"Andrena"
"18",0.418173117256877,0.322394029263037,0.0378985545279221,-0.0866675685162637,-0.336688468427645,-0.496599325877833,-0.0245798032070399,0.0442215093576592,0.121847955623285,0.158753743294062,0.245051356604685,0.176878572881384,0.190468709092787,-0.000780895388634704,-0.0273190515620128,-0.131133831995164,-0.28273596551978,-0.329182637407328,"Andrena"
"19",0.501354033900382,0.346675143353557,-0.103300144382027,-0.2172732704018,-0.407248353608929,-0.427228871959974,0.037163363415059,0.0852808217534295,0.184577277930302,0.116162435205242,0.180016743990379,0.0934782140411646,0.113356318452599,0.0354460192859854,0.0592601994575772,-0.0829890211717415,-0.229624715714421,-0.285106193546783,"Anthophora"
"20",0.499652058824463,0.343850789970109,-0.0975214532146264,-0.210042032311845,-0.410676325225159,-0.428981134543696,0.0419023611519442,0.0827483733507959,0.179067361998013,0.116793087575322,0.183108807382321,0.0954900361871518,0.114855647737032,0.0310229628146472,0.0569381016827051,-0.0773402421769429,-0.23187315667681,-0.288995244525426,"Anthophora"
"21",0.489770621578387,0.363313272121841,-0.0971460299962549,-0.21720421860432,-0.409523449779985,-0.433437206142105,0.0394275233388144,0.0827051656028084,0.182094321880813,0.117458793580398,0.181058526813795,0.08863156064801,0.11024665943095,0.033645095439854,0.0564926969256321,-0.0762980390179997,-0.225970059813896,-0.285265234006745,"Anthophora"
"22",0.501809824441434,0.357463933769687,-0.106051300576851,-0.216866192272977,-0.410843073324741,-0.430025734072167,0.0392940488795998,0.0838044846421824,0.181414008513832,0.111082669757427,0.183015946818823,0.0857629990184388,0.111016814391851,0.031396877723249,0.0548161156095026,-0.0685122914148799,-0.219823660092311,-0.288755471812104,"Anthophora"
"23",0.499554911011592,0.342822276634972,-0.0977875188366201,-0.212270526596802,-0.410047976770798,-0.430297270851413,0.04263441712225,0.0826631750087816,0.182728513278037,0.114558002987342,0.179854823385362,0.096411308106554,0.118886617415705,0.0293822911752519,0.0574537233825697,-0.0789103186150345,-0.230489791468537,-0.287146656369213,"Anthophora"
"24",0.496331599578088,0.348952478268793,-0.0971283614540932,-0.214899597515254,-0.409557131306183,-0.430728882936903,0.037894012263539,0.087680001469261,0.18145588163275,0.118948152601368,0.178920691892833,0.0940876706316784,0.111109927261182,0.0367626728212473,0.058492786935354,-0.0835346513205821,-0.229755283992646,-0.285031966830435,"Anthophora"
"25",0.496166934125288,0.292980097523543,-0.00649923307645747,-0.159033827710368,-0.354735982827676,-0.427112955753705,-0.0531066043961095,0.0538093781852813,0.1575321939302,0.205815478758526,0.193376927249975,0.136154844472085,0.143177982085883,0.0370747725077215,0.0283700231851945,-0.164416483810752,-0.263226523973836,-0.316327020474798,"Apis"
"26",0.486647599497538,0.310549554420653,0.0235949264445271,-0.156308679891136,-0.361160010682516,-0.450735334628988,-0.0496901410191183,0.0469166657201469,0.150185420138891,0.200283298994104,0.191671313040826,0.135556349115366,0.139272184630497,0.0286727823868679,0.013767106380841,-0.155003897493023,-0.245578382867193,-0.308640754188285,"Apis"
"27",0.463939409905524,0.310988552436275,0.00998397475563974,-0.143967255443715,-0.355711848379896,-0.443125661679315,-0.0454355577204519,0.0434780060800996,0.159850380045842,0.192118480679559,0.207515432046964,0.14676924425421,0.153491021890497,0.0320128445177429,0.014288348117123,-0.163909223565446,-0.267724485141512,-0.314561662799136,"Apis"
"28",0.492384431010141,0.291408454653439,0.0120016137020033,-0.161075669625211,-0.358962231658376,-0.430819649646243,-0.0511352918721659,0.0514710554147596,0.154727288021655,0.203511940731935,0.194644934675064,0.139800357152581,0.146707925803848,0.0347829935723476,0.0232060327664506,-0.168599716924954,-0.259129644321072,-0.314924823456199,"Apis"
"29",0.476031261574639,0.294501153574655,0.0114495525651862,-0.159141501213461,-0.364268639117463,-0.445180509421677,-0.0396131461085876,0.0640577757979336,0.162164052348776,0.185752060461663,0.191462819276407,0.14195272493045,0.151700981461923,0.0377504054116813,0.0206668467643024,-0.155238075516525,-0.260908354600558,-0.313139408189343,"Apis"
"30",0.482501197847052,0.302761930838214,0.0185995470852755,-0.166656797710591,-0.357518508123269,-0.431794930748808,-0.0498004438220208,0.0480217429587786,0.153886261675368,0.20285630680515,0.195063908767156,0.144372367428974,0.145280602769767,0.0314774013189942,0.0180736760786295,-0.155314880503671,-0.258694476016947,-0.323114906648052,"Apis"
