,catalogNumber,LM1x,LM2x,LM3x,LM4x,LM5x,LM6x,LM7x,LM8x,LM9x,LM1y,LM2y,LM3y,LM4y,LM5y,LM6y,LM7y,LM8y,LM9y,Species,Genus,Subfamily,Family,Sex,Collection
358,UCSB_IZC00044054_L,0.40400941,0.307508876,-0.030336769,-0.119369814,-0.331297494,-0.481173077,0.009903914,0.088858569,0.151896385,0.110803685,0.247741111,0.180207069,0.207392866,0.035954514,0.002970198,-0.177031069,-0.295138237,-0.312900135,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
359,UCSB_IZC00044054_R,0.408962663,0.307768823,-0.029063268,-0.114741661,-0.333523403,-0.490012109,0.00425946,0.087584574,0.158764922,0.111496593,0.243329655,0.172478223,0.198415794,0.030888305,0.009251744,-0.166636874,-0.288312903,-0.310910538,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
360,UCSB_IZC00044306_L,0.491574888,0.288090974,0.014863185,-0.159090448,-0.356743773,-0.446871046,-0.040465252,0.05750275,0.151138722,0.198085138,0.18483967,0.142132042,0.149457057,0.035481719,0.019436613,-0.158767205,-0.253994013,-0.31667102,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
361,UCSB_IZC00044306_R,0.486599097,0.289316158,0.010961319,-0.149794409,-0.361747008,-0.452752387,-0.03932142,0.058692553,0.158046097,0.191911341,0.183893535,0.140069347,0.152864993,0.039333982,0.016374473,-0.160423331,-0.252710668,-0.311313673,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
362,UCSB_IZC00044443_L,0.482070341,0.294370297,0.024455044,-0.156231301,-0.353307108,-0.44753244,-0.041507001,0.054757969,0.142924199,0.206045723,0.193626698,0.141151721,0.144318537,0.039737511,0.016902709,-0.160051269,-0.25966454,-0.322067089,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
363,UCSB_IZC00044443_R,0.487903827,0.295979188,0.021122221,-0.158405835,-0.355305994,-0.446240704,-0.040658037,0.055698524,0.139906809,0.202358106,0.193551488,0.142057036,0.142907647,0.034435829,0.017965895,-0.160316893,-0.253640292,-0.319318816,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
364,UCSB_IZC00044716_L,0.469058065,0.30780904,0.007422532,-0.168916848,-0.355433271,-0.440174872,-0.045339259,0.064897797,0.160676816,0.178810043,0.204338782,0.145656299,0.147628136,0.042280319,0.022670266,-0.172297051,-0.25597963,-0.313107165,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
365,UCSB_IZC00044716_R,0.471124781,0.310245091,-0.004258644,-0.169526113,-0.355603652,-0.43011432,-0.049718545,0.067200476,0.160650926,0.183352372,0.200793857,0.148430926,0.149076139,0.042868748,0.023434873,-0.17477075,-0.255990679,-0.317195485,Apis mellifera,Apis,Apinae,Apidae,Female,UCSB
366,UCSB_IZC00046903_L,0.390412758,0.312339257,-0.012337436,-0.109666416,-0.345412662,-0.489208409,0.015588499,0.079389125,0.158895284,0.098536802,0.259537737,0.177646406,0.207264981,0.026024261,0.003235998,-0.170772002,-0.286458961,-0.315015223,Halictus farinosus,Halictus,Halictinae,Halictidae,Female,UCSB
367,UCSB_IZC00046903_R,0.390408726,0.311483482,-0.006708453,-0.106151066,-0.33859901,-0.499788246,0.015341438,0.078396735,0.155616393,0.101027754,0.257069054,0.177915364,0.207360501,0.026191179,-0.002150695,-0.165291458,-0.284697743,-0.317423955,Halictus farinosus,Halictus,Halictinae,Halictidae,Female,UCSB
368,UCSB_IZC00046915_L,0.451557437,0.2664697,-0.038023338,-0.177152743,-0.355395002,-0.442137239,0.041298707,0.087713895,0.165668583,0.1431893,0.211174832,0.144356175,0.167330761,0.025395064,0.062279276,-0.099565612,-0.294850155,-0.359309641,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
369,UCSB_IZC00046949_L,0.39557987,0.30270553,-0.036013205,-0.103615983,-0.319915393,-0.474042129,0.001533306,0.076160231,0.157607773,0.118128769,0.261695025,0.188313126,0.213365995,0.033137209,0.006228402,-0.188883092,-0.306798406,-0.325187029,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
370,UCSB_IZC00046949_R,0.398145639,0.302389208,-0.031402766,-0.105730742,-0.31881843,-0.469828392,0.001520618,0.07592991,0.147794956,0.130768448,0.258159848,0.186056814,0.215742507,0.031883133,0.007241124,-0.195161951,-0.309078255,-0.325611667,Agapostemon texanus,Agapostemon,Halictinae,Halictidae,Female,UCSB
371,UCSB_IZC00046952_L,0.434154773,0.30255601,-0.001826572,-0.192113133,-0.392749502,-0.451971168,0.016516107,0.106554748,0.178878737,0.117519442,0.202187503,0.15110615,0.148620165,0.025676449,0.0570011,-0.118454204,-0.275435617,-0.308220989,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
372,UCSB_IZC00046952_R,0.433320205,0.301969652,0.001979045,-0.194671262,-0.386071383,-0.458946396,0.014107801,0.108563139,0.179749199,0.116042876,0.200256917,0.153179184,0.149643186,0.024167561,0.056699208,-0.118729522,-0.273638477,-0.307620933,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
373,UCSB_IZC00046991_L,0.422774583,0.297570649,-0.014088377,-0.186001753,-0.398210048,-0.452050275,0.02632838,0.116926821,0.18675002,0.110997838,0.196129646,0.156953401,0.156624709,0.027455728,0.061485801,-0.112647105,-0.284901355,-0.312098662,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
374,UCSB_IZC00046991_R,0.425492673,0.296239616,-0.008976682,-0.185734918,-0.394156491,-0.457865635,0.024730118,0.116882033,0.183389284,0.109469384,0.196946262,0.154862601,0.159643831,0.027949377,0.05523583,-0.110330342,-0.281978582,-0.311798363,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
375,UCSB_IZC00047053_L,0.454985209,0.390445177,-0.0676027,-0.203013309,-0.40097831,-0.439152832,0.036133914,0.069684874,0.159497978,0.096542865,0.235310291,0.100681912,0.114851909,0.018559871,0.043125711,-0.08691491,-0.236508714,-0.285648934,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
376,UCSB_IZC00047053_R,0.449618842,0.392173636,-0.06030946,-0.191945086,-0.402468049,-0.446489484,0.035620813,0.069205608,0.154593179,0.106914129,0.228680933,0.102875223,0.115295017,0.018231911,0.039637989,-0.089487675,-0.235003116,-0.287144412,Habropoda depressa,Habropoda,Apinae,Apidae,Female,UCSB
377,UCSB_IZC00047206_L,0.439308162,0.292558689,-0.016369511,-0.189481505,-0.390763983,-0.448956479,0.021788357,0.111747944,0.180168326,0.124008491,0.19444271,0.145108038,0.154991546,0.031969622,0.061576369,-0.120988599,-0.280555898,-0.310552279,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
378,UCSB_IZC00047206_R,0.437897545,0.292044731,-0.011591484,-0.192620885,-0.389878243,-0.442807186,0.018608704,0.110512554,0.177834265,0.128828962,0.194652828,0.149421657,0.15690701,0.031283882,0.060494659,-0.123138633,-0.284294657,-0.314155708,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
379,UCSB_IZC00047210_L,0.394688811,0.316090552,-0.011368643,-0.104355651,-0.347030737,-0.50050333,0.013499603,0.077429494,0.161549901,0.10275417,0.249963998,0.173582461,0.199305296,0.021765876,0.006866695,-0.167793373,-0.280003072,-0.30644205,Halictus farinosus,Halictus,Halictinae,Halictidae,Female,UCSB
380,UCSB_IZC00047210_R,0.394056405,0.317188675,-0.014075675,-0.105310115,-0.343152548,-0.501763546,0.014306206,0.075704079,0.163046519,0.098413087,0.252543906,0.174149002,0.202467158,0.023711633,0.002456311,-0.168200904,-0.276675258,-0.308864935,Halictus farinosus,Halictus,Halictinae,Halictidae,Female,UCSB
381,UCSB_IZC00047217_L,0.453298071,0.277167342,-0.032192166,-0.160589959,-0.366825805,-0.451233076,0.035001911,0.085024494,0.160349187,0.145698956,0.209978807,0.135669407,0.163577781,0.019662436,0.056585053,-0.098557242,-0.282485784,-0.350129415,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
382,UCSB_IZC00047222_R,0.436745768,0.296409322,-0.015614643,-0.187362128,-0.389397766,-0.452929243,0.018963296,0.113234077,0.179951315,0.11392194,0.198854012,0.153567664,0.15388767,0.026999525,0.056613057,-0.114525118,-0.277843713,-0.311475037,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
383,UCSB_IZC00047281_L,0.441176541,0.266240683,-0.026405504,-0.171605734,-0.361804455,-0.440671709,0.037147141,0.088818738,0.167104299,0.143821175,0.213182967,0.150192095,0.168868419,0.026550557,0.058451337,-0.09709745,-0.301424886,-0.362544216,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
384,UCSB_IZC00047293_L,0.453614964,0.274095815,-0.032082768,-0.166155708,-0.356378956,-0.447099078,0.038768269,0.082002019,0.153235443,0.1513638,0.211837636,0.142529836,0.164893189,0.024074944,0.05052076,-0.09647897,-0.285558666,-0.363182529,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
385,UCSB_IZC00047317_L,0.456578486,0.272219573,-0.029825267,-0.179792911,-0.365242301,-0.444579811,0.037245908,0.086303728,0.167092594,0.145623085,0.203853978,0.138043442,0.159349442,0.026891122,0.060168135,-0.097637629,-0.285440312,-0.350851263,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
386,UCSB_IZC00047330_L,0.458027378,0.276329791,-0.026232376,-0.161496762,-0.367593844,-0.460319382,0.038094541,0.081155732,0.162034922,0.139738197,0.204978724,0.138970866,0.161377077,0.016617529,0.050651291,-0.089092968,-0.277735398,-0.345505317,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
387,UCSB_IZC00047335_L,0.434822527,0.301000099,-0.008036036,-0.202515413,-0.391412965,-0.449364881,0.028172409,0.110093957,0.177240303,0.119809365,0.196325262,0.149198617,0.147450314,0.028889399,0.062064679,-0.113818102,-0.27812842,-0.311791115,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
388,UCSB_IZC00047335_R,0.433118812,0.304279636,-0.005071616,-0.197837096,-0.397298796,-0.447955464,0.030844334,0.107357448,0.172562742,0.120096523,0.197188926,0.150445455,0.150504688,0.02216814,0.05990373,-0.110310345,-0.279009233,-0.310987884,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
389,UCSB_IZC00047359_L,0.441731804,0.291086462,-0.004332802,-0.198673873,-0.392612895,-0.443578774,0.017193961,0.111262019,0.177924097,0.133434572,0.189022375,0.14804608,0.151099047,0.025003265,0.069697647,-0.124971105,-0.28225643,-0.309075452,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
390,UCSB_IZC00047359_R,0.432826868,0.307110519,-0.006483743,-0.188758747,-0.393335018,-0.445064709,0.014493957,0.107794238,0.171416634,0.143942801,0.185407542,0.148440521,0.151853808,0.024838031,0.062318649,-0.124868041,-0.282994769,-0.308938543,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
391,UCSB_IZC00047372_L,0.428615525,0.303983793,-0.006313755,-0.191214542,-0.386141687,-0.46155569,0.026450289,0.113606962,0.172569105,0.117287249,0.202183281,0.147614526,0.147177426,0.026930372,0.058877713,-0.1074476,-0.277227014,-0.315395953,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
392,UCSB_IZC00047372_R,0.433013267,0.299040594,-0.011480644,-0.193629706,-0.392601147,-0.449978305,0.028007504,0.113554955,0.174073483,0.115890235,0.20257715,0.151153772,0.14602979,0.028508473,0.059788532,-0.10417354,-0.282667685,-0.317106728,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
393,UCSB_IZC00047388_L,0.442714453,0.304648306,-0.024318751,-0.187568071,-0.385701343,-0.450792886,0.021793649,0.10336345,0.175861194,0.120517541,0.200458871,0.143472971,0.150687039,0.026053389,0.055381533,-0.107281508,-0.276510485,-0.312779351,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
394,UCSB_IZC00047388_R,0.423183191,0.312850386,-0.010153179,-0.174250618,-0.388887811,-0.450941805,0.021408524,0.102391323,0.164399989,0.141378263,0.200429338,0.144190302,0.153399144,0.024076666,0.056255625,-0.112332452,-0.287540202,-0.319856683,Osmia nemoris,Osmia,Megachilinae,Megachilidae,Female,UCSB
395,UCSB_IZC00047396_L,0.449979887,0.270755673,-0.025680907,-0.161879146,-0.372636726,-0.445415332,0.040794271,0.083713628,0.160368653,0.140036542,0.211290215,0.147182133,0.170453544,0.008717728,0.058241144,-0.092363746,-0.28943025,-0.354127311,Eucera actuosa,Eucera,Apinae,Apidae,Female,UCSB
396,UCSB_IZC00055264_L,0.393884369,0.28677563,-0.005903159,-0.123450888,-0.338149779,-0.502355349,0.032874048,0.097873091,0.158452035,0.132621544,0.211716507,0.180639348,0.205517865,0.038920207,0.019894206,-0.18039284,-0.279224414,-0.329692422,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
397,UCSB_IZC00055265_L,0.443354051,0.333628317,0.013220055,-0.141771589,-0.374804276,-0.438212511,-0.001546422,0.053083808,0.113048567,0.181309775,0.22943072,0.141091936,0.164536381,0.00047867,0.023466319,-0.136267781,-0.293043688,-0.311002331,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
398,UCSB_IZC00055286_L,0.409258766,0.258591316,-0.01471649,-0.12336881,-0.320005328,-0.513805743,0.04018022,0.09638461,0.167481459,0.123210325,0.19896422,0.190546112,0.229438447,0.036737157,0.01350904,-0.180773297,-0.286533291,-0.325098713,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
399,UCSB_IZC00055289_L,0.398009262,0.274870112,0.030564489,-0.123460747,-0.353711032,-0.467663949,0.006201531,0.08458845,0.150601884,0.135863777,0.228636845,0.195422465,0.221170671,0.025734747,-0.001419908,-0.155708451,-0.305506534,-0.344193612,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
400,UCSB_IZC00055304_L,0.45068726,0.309753559,0.007227816,-0.153063291,-0.368802912,-0.429399532,0.003909451,0.054647628,0.125040021,0.180782426,0.226698403,0.146677716,0.161130446,0.013839331,0.029898278,-0.131661539,-0.304733467,-0.322631594,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
401,UCSB_IZC00055314_R,0.444348775,0.330119739,0.008612628,-0.142657904,-0.373074081,-0.429074696,-0.014336332,0.062599699,0.113462172,0.185787684,0.228735133,0.142739453,0.168263044,0.004831786,0.026067554,-0.149099823,-0.29561094,-0.31171389,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
402,UCSB_IZC00055354_L,0.408869768,0.268572929,0.026588571,-0.118227247,-0.356646534,-0.465391322,0.00651725,0.082591194,0.147125391,0.152565487,0.224866062,0.187489167,0.203119895,0.026569399,0.012836338,-0.15568062,-0.304430259,-0.347335469,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
403,UCSB_IZC00055354_R,0.410567224,0.267309419,0.02322843,-0.127191862,-0.355944662,-0.4516301,0.00213889,0.08160696,0.149915703,0.151118128,0.228082789,0.192755957,0.20504572,0.020846176,0.017667419,-0.152178035,-0.312208818,-0.351129336,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
404,UCSB_IZC00055358_R,0.408492833,0.260237882,0.026732782,-0.106048485,-0.351539347,-0.479111668,-0.005138066,0.089553385,0.156820686,0.14368999,0.222625687,0.190133616,0.210504996,0.0281608,0.007875962,-0.158449582,-0.300766126,-0.343775344,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
405,UCSB_IZC00055752_L,0.402600657,0.272687673,0.021491943,-0.136063933,-0.345306012,-0.460168582,0.004317519,0.084764146,0.155676588,0.139656913,0.235374121,0.192561764,0.202446046,0.035175279,0.013737907,-0.164050547,-0.308713027,-0.346188457,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
406,UCSB_IZC00058691_R,0.39075853,0.299532579,-0.000422177,-0.117123653,-0.338953687,-0.493509748,0.025692455,0.090976397,0.143049304,0.145494229,0.213998736,0.185357875,0.212493158,0.031631011,0.010834306,-0.186752647,-0.289217532,-0.323839135,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
407,UCSB_IZC00058706_L,0.441507744,0.328441357,0.002649802,-0.141817782,-0.374409046,-0.425127019,-0.01027803,0.06111216,0.117920815,0.183497578,0.229227162,0.151935675,0.163015432,0.00923253,0.026862665,-0.149520104,-0.300424332,-0.313826606,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
408,UCSB_IZC00058706_R,0.434823608,0.332001338,0.00379209,-0.130055409,-0.370870549,-0.433674703,-0.009857921,0.059973121,0.113868426,0.190800519,0.229094706,0.146660805,0.167152732,0.012386072,0.022630643,-0.153427238,-0.29966301,-0.315635229,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
409,UCSB_IZC00058709_L,0.38977345,0.298388912,-0.013071156,-0.11955713,-0.334866088,-0.500889994,0.033494682,0.101992538,0.144734785,0.132660416,0.214009356,0.186430148,0.211220058,0.035531651,0.012376121,-0.180693083,-0.289556245,-0.321978421,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
410,UCSB_IZC00058718_R,0.38892393,0.288130224,0.004308849,-0.114141803,-0.340075807,-0.492584963,0.026721579,0.094801009,0.143916982,0.137105206,0.223039898,0.194601036,0.210502714,0.030469587,0.013626358,-0.187268685,-0.291925177,-0.330150936,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
411,UCSB_IZC00058722_L,0.392492266,0.291704449,0.002712218,-0.117856147,-0.339834855,-0.49517153,0.0227626,0.095926345,0.147264654,0.155589182,0.2071711,0.176190185,0.206968616,0.034756397,0.021474858,-0.182568522,-0.291298982,-0.328282833,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
412,UCSB_IZC00058737_R,0.452883099,0.32378472,-7.22E-05,-0.15693463,-0.375696626,-0.43208469,-0.002470877,0.06459316,0.125998023,0.171527734,0.220778774,0.150409983,0.153577962,0.009711789,0.032345845,-0.141800453,-0.289441217,-0.307110417,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
413,UCSB_IZC00058740_L,0.449042337,0.335827502,0.00493602,-0.148748793,-0.372343144,-0.416296797,-0.008185549,0.053522406,0.102246018,0.192802102,0.235861198,0.146265831,0.157957104,0.001936836,0.027571573,-0.144093347,-0.301109077,-0.317192219,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
414,UCSB_IZC00058743_R,0.407449983,0.259397963,0.022151584,-0.121015569,-0.347853166,-0.468919239,0.008222368,0.084874809,0.155691269,0.139485208,0.230075174,0.192162252,0.209592641,0.027983208,0.012163922,-0.151756772,-0.306779946,-0.352925687,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
415,UCSB_IZC00058762_L,0.38157006,0.289058795,0.036522136,-0.124483019,-0.355427004,-0.470956314,0.001476451,0.089072153,0.153166742,0.13955456,0.230242595,0.195055764,0.21162927,0.029807794,0.005002854,-0.1632685,-0.309947567,-0.338076769,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
416,UCSB_IZC00058762_R,0.375721367,0.291634081,0.044202213,-0.12974687,-0.352402975,-0.473333301,-0.006219565,0.091133207,0.159011843,0.142344011,0.225653561,0.201379495,0.208409262,0.031286825,0.008744107,-0.174749281,-0.31039121,-0.332676771,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
417,UCSB_IZC00058764_L,0.402049385,0.286468052,-0.000233725,-0.113478876,-0.335854715,-0.497881684,0.020099364,0.08876322,0.15006898,0.143034762,0.216480267,0.17905202,0.208216271,0.031358486,0.014352601,-0.179872798,-0.283301538,-0.329320069,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
418,UCSB_IZC00058777_L,0.396459921,0.251060162,-0.031286978,-0.106742268,-0.331261996,-0.527030271,0.057560184,0.110598307,0.180642939,0.108188955,0.193608042,0.194742474,0.231260243,0.034140844,0.029779332,-0.188807796,-0.280508669,-0.322403425,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
419,UCSB_IZC00058790_L,0.392669251,0.285051047,-0.001234879,-0.118036636,-0.323186022,-0.510793851,0.03103856,0.094051216,0.150441314,0.138412259,0.216075224,0.183899825,0.207215277,0.041885369,0.012363682,-0.181103898,-0.287949855,-0.330797884,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
420,UCSB_IZC00058791_L,0.410025371,0.260274232,0.025524999,-0.112899666,-0.349200736,-0.480041578,0.000869982,0.087152884,0.158294512,0.139351262,0.224151768,0.189966763,0.206154477,0.027612876,0.009156536,-0.149045935,-0.299651211,-0.347696534,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
421,UCSB_IZC00059172_L,0.405689672,0.2771033,-0.029743057,-0.108465202,-0.3203253,-0.507296123,0.031722949,0.087925759,0.163388002,0.128293331,0.212642223,0.187014892,0.221404608,0.031445851,0.017755111,-0.191698537,-0.287131218,-0.319726262,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
422,UCSB_IZC00059189_L,0.409011677,0.270051071,-0.026898878,-0.103516829,-0.329892139,-0.494118678,0.027542635,0.091558343,0.156262797,0.137885334,0.21575484,0.18504392,0.218958542,0.023632665,0.026851942,-0.185972799,-0.291600755,-0.330553688,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
423,UCSB_IZC00059207_R,0.400762725,0.307861198,0.060121305,-0.080781407,-0.339711238,-0.521667717,-0.026646378,0.069606196,0.130455315,0.151378139,0.224563697,0.194803878,0.199385339,0.00029891,-0.019419036,-0.152503599,-0.281094745,-0.317412583,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
424,UCSB_IZC00059219_L,0.407677592,0.266260324,-0.025088257,-0.115386273,-0.314085752,-0.52217023,0.039798606,0.095709543,0.167284446,0.119258383,0.207452878,0.189930512,0.215180563,0.039259285,0.016833678,-0.181200642,-0.28546609,-0.321248568,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
425,UCSB_IZC00062586_R,0.410788918,0.303850789,0.039278554,-0.07089471,-0.351683095,-0.520619124,-0.015171398,0.070414853,0.134035213,0.146756516,0.216144644,0.189247518,0.201869628,0.002541801,-0.019217894,-0.152759848,-0.272760734,-0.311821631,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
426,UCSB_IZC00062589_R,0.393044015,0.296852888,0.015151798,-0.128672754,-0.340684163,-0.484860967,0.018722646,0.089471913,0.140974623,0.126784358,0.229070131,0.199405049,0.216236512,0.026182111,-0.000269257,-0.185152323,-0.286980429,-0.325276153,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
427,UCSB_IZC00062594_L,0.381027028,0.297376988,-0.005937092,-0.120987563,-0.326043118,-0.505641569,0.030170549,0.101208986,0.14882579,0.133558996,0.220464072,0.186892385,0.206735356,0.042927842,0.011681992,-0.178101094,-0.291884954,-0.332274596,Ceratina strenua,Ceratina,Xylocopinae,Apidae,Female,UCSB
428,UCSB_IZC00062595_R,0.451163681,0.328463193,-0.007508774,-0.155790154,-0.374848059,-0.422635698,-0.007400596,0.063261277,0.12529513,0.173646416,0.225760037,0.150284804,0.156554721,0.008151927,0.033464346,-0.144509481,-0.295480639,-0.307872131,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
429,UCSB_IZC00062603_L,0.40570791,0.30259465,0.040461811,-0.064918942,-0.360026313,-0.529170188,-0.010171025,0.078230554,0.137291543,0.122676121,0.219849364,0.198378372,0.208607012,-0.0026733,-0.02756628,-0.143130671,-0.267540482,-0.308600137,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
430,UCSB_IZC00062613_R,0.407415123,0.303732179,0.05363876,-0.074573527,-0.357644711,-0.526632512,-0.021919395,0.077614518,0.138369565,0.143397317,0.212241849,0.189817429,0.196223371,0.005248457,-0.018904313,-0.152054686,-0.270409556,-0.305559868,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
431,UCSB_IZC00062635_L,0.414039878,0.31525402,0.035886656,-0.072568232,-0.350623161,-0.512888786,-0.024326286,0.066737854,0.128488058,0.150605115,0.220938509,0.187669911,0.196545256,0.002250747,-0.023499075,-0.15025632,-0.275710269,-0.308543874,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
432,UCSB_IZC00062637_L,0.407953143,0.272322385,0.014054388,-0.1218665,-0.357799208,-0.459299961,0.003199029,0.087165215,0.154271511,0.151116782,0.227779808,0.174384145,0.201811202,0.030380913,0.021087893,-0.150596844,-0.308487108,-0.34747679,Calliopsis andreniformis,Calliopsis,Panurginae,Andrenidae,Female,UCSB
433,UCSB_IZC00062639_L,0.453128733,0.333347807,0.005346269,-0.136751472,-0.377655808,-0.431304049,-0.002543256,0.050203465,0.106228312,0.183413148,0.227178041,0.149471297,0.162007288,-0.005362665,0.019818074,-0.13142793,-0.29609417,-0.309003083,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
434,UCSB_IZC00062640_L,0.447211252,0.331776788,-0.00740761,-0.144836671,-0.371221824,-0.42343587,-0.003002079,0.060140747,0.110775268,0.179850186,0.231301608,0.150511551,0.164948357,0.011853363,0.020291508,-0.147200749,-0.298963826,-0.312591997,Megachile mendica,Megachile,Megachilinae,Megachilidae,Female,UCSB
435,UCSB_IZC00063917_L,0.406252901,0.276896878,-0.030185806,-0.104404394,-0.325623237,-0.524175485,0.038452801,0.096813224,0.165973119,0.112641629,0.204133145,0.188962965,0.223232074,0.027833091,0.011896317,-0.177650113,-0.277168292,-0.313880816,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
436,UCSB_IZC00063940_L,0.406524423,0.258952826,-0.027702624,-0.119238695,-0.330108619,-0.523264012,0.051136916,0.107556557,0.176143228,0.108340173,0.196576829,0.184109094,0.22319085,0.034857348,0.024870086,-0.172548678,-0.277344519,-0.322051184,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
437,UCSB_IZC00063954_L,0.412355053,0.26895966,-0.02690926,-0.104701104,-0.324330456,-0.514676383,0.042470516,0.090858144,0.155973832,0.129007879,0.211201506,0.182385887,0.215587974,0.024131418,0.025292692,-0.183029905,-0.280191703,-0.324385747,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
438,UCSB_IZC00063955_L,0.394839683,0.277310333,-0.028965893,-0.106198204,-0.336795897,-0.512192795,0.046487298,0.097951373,0.167564103,0.122102402,0.205461017,0.185414809,0.222774289,0.027532045,0.028338845,-0.194942206,-0.276274036,-0.320407166,Lasioglossum hitchensi,Lasioglossum,Halictinae,Halictidae,Female,UCSB
439,UCSB_IZC00065364_L,0.407908157,0.307760066,0.043742649,-0.081398419,-0.34451022,-0.517198824,-0.023503237,0.073340213,0.133859615,0.137877159,0.226642383,0.193927744,0.200562085,0.000966738,-0.021607703,-0.14761235,-0.274115076,-0.31664098,Panurginus polytrichus,Panurginus,Panurginae,Andrenidae,Female,UCSB
